what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1521140081741
java.specification.name,sysinfo,,,"Java Platform API Specification",1521140081741
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1521140081741
java.specification.version,sysinfo,,,"1.6",1521140081741
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1521140081741
java.version,sysinfo,,,"1.6.0_23",1521140081741
java.vm.info,sysinfo,,,"mixed mode",1521140081741
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1521140081741
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1521140081741
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1521140081741
java.vm.specification.version,sysinfo,,,"1.0",1521140081741
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1521140081741
java.vm.version,sysinfo,,,"19.0-b09",1521140081741
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1521140082307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521140136716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521140137955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521140138376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521140139611
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1521140143113
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1521140143116
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1521140145196
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1521140145279
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1521140145298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1521140149245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1521140149886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1521140150100
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1521140151304
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1521140151578
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1521140151580
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1521140151601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521140151636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521140152695
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1521140152847
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1521140162785
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1521140163153
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1521140163172
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1521140163172
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1521140163173
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1521140163179
