what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521151691654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521151712195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521151721338
error,log,,,"Unable to validate connection settings.",1521151732514
error,log,,,"Unable to validate connection settings.",1521151732521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521151732567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521151734337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521151741362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521151788064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521151790400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521151791199
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521151791292
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1521151792211
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1521151792211
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1521151792211
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1521151792211
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1521151792211
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1521151792213
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1521151792213
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1521151792213
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1521151792213
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1521151792214
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1521151792214
